paper_id,word_cited_id
75800,word3331
75800,word3347
75800,word403
75800,word47
75800,word533
75800,word602
75800,word763
75800,word815
75800,word842
77029,word1098
77029,word1108
77029,word1352
77029,word1517
77029,word1564
77029,word1584
77029,word1655
77029,word169
77029,word1847
77029,word1880
77029,word1979
77029,word1988
77029,word2340
77029,word2512
77029,word2582
77029,word2616
77029,word2684
77029,word2704
77029,word2736
77029,word2742
77029,word281
77029,word2904
77029,word2936
77029,word2971
77029,word3123
77029,word3669
77029,word388
77029,word419
77029,word561
77029,word637
77029,word813
77029,word834
77029,word894
7980,word1132
7980,word1174
7980,word1303
7980,word1570
7980,word1983
7980,word214
7980,word2208
7980,word221
7980,word2251
7980,word230
7980,word2336
7980,word2400
7980,word2449
7980,word2540
7980,word2596
7980,word275
7980,word276
7980,word277
7980,word3093
7980,word3137
7980,word3206
7980,word3404
7980,word3493
7980,word360
7980,word508
7980,word512
aha98omnipresence,word115
aha98omnipresence,word1351
aha98omnipresence,word1567
aha98omnipresence,word1798
aha98omnipresence,word1847
aha98omnipresence,word1863
aha98omnipresence,word2104
aha98omnipresence,word2220
aha98omnipresence,word2288
aha98omnipresence,word2291
aha98omnipresence,word2510
aha98omnipresence,word2564
aha98omnipresence,word2642
aha98omnipresence,word2684
aha98omnipresence,word2742
aha98omnipresence,word2749
aha98omnipresence,word2869
aha98omnipresence,word3020
aha98omnipresence,word3112
aha98omnipresence,word3553
aha98omnipresence,word419
aha98omnipresence,word433
aha98omnipresence,word467
aha98omnipresence,word637
aha98omnipresence,word74
aha98omnipresence,word740
aha98omnipresence,word77
aha98omnipresence,word790
aha98omnipresence,word817
aha98omnipresence,word851
aha98omnipresence,word901
aiello01ontological,word1082
aiello01ontological,word1302
aiello01ontological,word1342
aiello01ontological,word1614
aiello01ontological,word1624
aiello01ontological,word1645
aiello01ontological,word1667
aiello01ontological,word171
aiello01ontological,word178
aiello01ontological,word1843
aiello01ontological,word216
aiello01ontological,word2325
aiello01ontological,word2566
aiello01ontological,word287
aiello01ontological,word2886
aiello01ontological,word2922
aiello01ontological,word3064
aiello01ontological,word3269
aiello01ontological,word3278
aiello01ontological,word3323
aiello01ontological,word3426
aiello01ontological,word3468
aiello01ontological,word3645
aiello01ontological,word37
aiello01ontological,word546
aiello01ontological,word566
aiello01ontological,word66
aiello01ontological,word999
ambroszkiewicz98cooperation,word1033
ambroszkiewicz98cooperation,word1193
ambroszkiewicz98cooperation,word1214
ambroszkiewicz98cooperation,word132
ambroszkiewicz98cooperation,word1967
ambroszkiewicz98cooperation,word2061
ambroszkiewicz98cooperation,word2186
ambroszkiewicz98cooperation,word238
ambroszkiewicz98cooperation,word2396
ambroszkiewicz98cooperation,word247
ambroszkiewicz98cooperation,word2483
ambroszkiewicz98cooperation,word2534
ambroszkiewicz98cooperation,word2540
ambroszkiewicz98cooperation,word2566
ambroszkiewicz98cooperation,word2736
ambroszkiewicz98cooperation,word278
ambroszkiewicz98cooperation,word3404
ambroszkiewicz98cooperation,word3516
ambroszkiewicz98cooperation,word3528
ambroszkiewicz98cooperation,word3641
ambroszkiewicz98cooperation,word3645
ambroszkiewicz98cooperation,word579
ambroszkiewicz98cooperation,word644
ambroszkiewicz98cooperation,word66
ambroszkiewicz98cooperation,word809
ambroszkiewicz98cooperation,word866
ambroszkiewicz98cooperation,word931
amin01agentbased,word103
amin01agentbased,word1061
amin01agentbased,word1566
amin01agentbased,word1624
amin01agentbased,word169
amin01agentbased,word170
amin01agentbased,word1719
amin01agentbased,word1847
amin01agentbased,word190
amin01agentbased,word2035
amin01agentbased,word2140
amin01agentbased,word2240
amin01agentbased,word2291
amin01agentbased,word2359
amin01agentbased,word2569
amin01agentbased,word2595
amin01agentbased,word2619
amin01agentbased,word2746
amin01agentbased,word279
amin01agentbased,word2810
amin01agentbased,word295
amin01agentbased,word2954
amin01agentbased,word3278
amin01agentbased,word3459
amin01agentbased,word3502
amin01agentbased,word3508
amin01agentbased,word3645
amin01agentbased,word431
amin01agentbased,word615
amin01agentbased,word66
amin01agentbased,word863
amin01agentbased,word913
amin99agentoriented,word1214
amin99agentoriented,word1547
amin99agentoriented,word1579
amin99agentoriented,word1620
amin99agentoriented,word1642
amin99agentoriented,word1843
amin99agentoriented,word1914
amin99agentoriented,word1937
amin99agentoriented,word20
amin99agentoriented,word2087
amin99agentoriented,word2283
amin99agentoriented,word231
amin99agentoriented,word2343
amin99agentoriented,word2577
amin99agentoriented,word2687
amin99agentoriented,word2742
amin99agentoriented,word2780
amin99agentoriented,word279
amin99agentoriented,word2869
amin99agentoriented,word3145
amin99agentoriented,word3273
amin99agentoriented,word66
amin99agentoriented,word798
amin99agentoriented,word88
andersson99intelligent,word1251
andersson99intelligent,word1352
andersson99intelligent,word1361
andersson99intelligent,word1587
andersson99intelligent,word1589
andersson99intelligent,word1614
andersson99intelligent,word1920
andersson99intelligent,word2034
andersson99intelligent,word2438
andersson99intelligent,word2485
andersson99intelligent,word2516
andersson99intelligent,word2619
andersson99intelligent,word2705
andersson99intelligent,word2880
andersson99intelligent,word2912
andersson99intelligent,word3161
andersson99intelligent,word3233
andersson99intelligent,word3245
andersson99intelligent,word3250
andersson99intelligent,word3273
andersson99intelligent,word330
andersson99intelligent,word3531
andersson99intelligent,word3672
andersson99intelligent,word66
andersson99intelligent,word754
andersson99intelligent,word817
andersson99intelligent,word866
ardissono96uso,word1240
ardissono96uso,word1535
ardissono96uso,word1611
ardissono96uso,word1615
ardissono96uso,word2139
ardissono96uso,word2564
ardissono96uso,word2616
ardissono96uso,word2956
ardissono96uso,word3020
ardissono96uso,word3446
ardissono96uso,word76
ardissono96uso,word778
ardissono96uso,word779
ardissono96uso,word786
ardissono96uso,word823
ardissono96uso,word940
arisha99impact,word1517
arisha99impact,word1546
arisha99impact,word1590
arisha99impact,word1614
arisha99impact,word1619
arisha99impact,word174
arisha99impact,word1773
arisha99impact,word2003
arisha99impact,word2192
arisha99impact,word2240
arisha99impact,word2299
arisha99impact,word2437
arisha99impact,word2491
arisha99impact,word254
arisha99impact,word2605
arisha99impact,word2619
arisha99impact,word2732
arisha99impact,word2736
arisha99impact,word2784
arisha99impact,word2804
arisha99impact,word2927
arisha99impact,word2931
arisha99impact,word3139
arisha99impact,word3279
arisha99impact,word3414
arisha99impact,word344
arisha99impact,word3502
arisha99impact,word3565
arisha99impact,word3606
arisha99impact,word546
arisha99impact,word648
arisha99impact,word66
arisha99impact,word730
arisha99impact,word832
arisha99impact,word958
arleo00spatial,word1016
arleo00spatial,word1084
arleo00spatial,word1913
arleo00spatial,word2144
arleo00spatial,word2221
arleo00spatial,word2243
arleo00spatial,word2484
arleo00spatial,word2540
arleo00spatial,word2542
arleo00spatial,word2571
arleo00spatial,word2619
arleo00spatial,word2737
arleo00spatial,word3040
arleo00spatial,word3117
arleo00spatial,word3214
arleo00spatial,word3224
arleo00spatial,word325
arleo00spatial,word3458
arleo00spatial,word3538
arleo00spatial,word382
arleo00spatial,word39
arleo00spatial,word442
arleo00spatial,word456
arleo00spatial,word540
arleo00spatial,word708
bagnell01autonomous,word1151
bagnell01autonomous,word1161
bagnell01autonomous,word1193
bagnell01autonomous,word1275
bagnell01autonomous,word141
bagnell01autonomous,word1504
bagnell01autonomous,word1624
bagnell01autonomous,word1699
bagnell01autonomous,word1799
bagnell01autonomous,word1869
bagnell01autonomous,word1988
bagnell01autonomous,word2015
bagnell01autonomous,word2301
bagnell01autonomous,word2331
bagnell01autonomous,word2398
bagnell01autonomous,word245
bagnell01autonomous,word248
bagnell01autonomous,word2499
bagnell01autonomous,word2526
bagnell01autonomous,word2564
bagnell01autonomous,word2569
bagnell01autonomous,word2581
bagnell01autonomous,word2612
bagnell01autonomous,word2716
bagnell01autonomous,word2787
bagnell01autonomous,word2863
bagnell01autonomous,word2885
bagnell01autonomous,word2978
bagnell01autonomous,word3019
bagnell01autonomous,word3070
bagnell01autonomous,word3123
bagnell01autonomous,word422
bagnell01autonomous,word533
bagnell01autonomous,word58
bagnell01autonomous,word590
bagnell01autonomous,word602
bagnell01autonomous,word638
bagnell01autonomous,word763
bailey95active,word1060
bailey95active,word1118
bailey95active,word1245
bailey95active,word1284
bailey95active,word1343
bailey95active,word1547
bailey95active,word1624
bailey95active,word1683
bailey95active,word1781
bailey95active,word1929
bailey95active,word2094
bailey95active,word218
bailey95active,word2239
bailey95active,word231
bailey95active,word2365
bailey95active,word2375
bailey95active,word2388
bailey95active,word2540
bailey95active,word2550
bailey95active,word2569
bailey95active,word259
bailey95active,word2619
bailey95active,word2628
bailey95active,word2819
bailey95active,word2919
bailey95active,word2953
bailey95active,word2975
bailey95active,word3059
bailey95active,word3123
bailey95active,word3163
bailey95active,word3233
bailey95active,word3323
bailey95active,word3515
bailey95active,word3645
bailey95active,word39
bailey95active,word571
bailey95active,word66
bailey95active,word732
bailey95active,word740
bailey95active,word745
bailey95active,word83
bailey95active,word895
bailey95active,word945
ben-ameur02multiitem,word110
ben-ameur02multiitem,word1654
ben-ameur02multiitem,word1668
ben-ameur02multiitem,word170
ben-ameur02multiitem,word1910
ben-ameur02multiitem,word198
ben-ameur02multiitem,word2061
ben-ameur02multiitem,word2186
ben-ameur02multiitem,word2234
ben-ameur02multiitem,word2291
ben-ameur02multiitem,word233
ben-ameur02multiitem,word2449
ben-ameur02multiitem,word246
ben-ameur02multiitem,word250
ben-ameur02multiitem,word2564
ben-ameur02multiitem,word2595
ben-ameur02multiitem,word2709
ben-ameur02multiitem,word2746
ben-ameur02multiitem,word293
ben-ameur02multiitem,word2931
ben-ameur02multiitem,word3017
ben-ameur02multiitem,word3020
ben-ameur02multiitem,word388
ben-ameur02multiitem,word614
ben-ameur02multiitem,word616
ben-ameur02multiitem,word66
ben-ameur02multiitem,word790
bomze99maximum,word103
bomze99maximum,word1302
bomze99maximum,word1313
bomze99maximum,word1381
bomze99maximum,word169
bomze99maximum,word1791
bomze99maximum,word20
bomze99maximum,word2004
bomze99maximum,word2051
bomze99maximum,word2331
bomze99maximum,word2382
bomze99maximum,word2564
bomze99maximum,word2605
bomze99maximum,word2622
bomze99maximum,word2751
bomze99maximum,word2975
bomze99maximum,word314
bomze99maximum,word3170
bomze99maximum,word3323
bomze99maximum,word3358
bomze99maximum,word343
bomze99maximum,word3447
bomze99maximum,word3463
bomze99maximum,word3555
bomze99maximum,word3641
bomze99maximum,word381
bomze99maximum,word523
bomze99maximum,word556
bomze99maximum,word580
bomze99maximum,word594
bomze99maximum,word661
bomze99maximum,word904
bomze99maximum,word909
bomze99maximum,word945
boros98how,word1154
boros98how,word1275
boros98how,word1365
boros98how,word150
boros98how,word1579
boros98how,word1589
boros98how,word1614
boros98how,word1636
boros98how,word178
boros98how,word1797
boros98how,word1916
boros98how,word1922
boros98how,word1977
boros98how,word1996
boros98how,word201
boros98how,word2375
boros98how,word2566
boros98how,word2571
boros98how,word2572
boros98how,word2690
boros98how,word2737
boros98how,word2832
boros98how,word2903
boros98how,word2954
boros98how,word3056
boros98how,word3093
boros98how,word3214
boros98how,word3430
boros98how,word3473
boros98how,word3484
boros98how,word3554
boros98how,word3640
boros98how,word3645
boros98how,word3675
boros98how,word564
boros98how,word638
boros98how,word732
boros98how,word753
boros98how,word844
bradford98pruning,word1030
bradford98pruning,word1076
bradford98pruning,word1091
bradford98pruning,word1313
bradford98pruning,word1700
bradford98pruning,word1939
bradford98pruning,word1947
bradford98pruning,word2086
bradford98pruning,word2114
bradford98pruning,word2610
bradford98pruning,word2619
bradford98pruning,word2626
bradford98pruning,word2742
bradford98pruning,word2787
bradford98pruning,word3084
bradford98pruning,word3127
bradford98pruning,word3258
bradford98pruning,word3347
bradford98pruning,word46
bradford98pruning,word512
bradford98pruning,word564
bradford98pruning,word580
bradford98pruning,word658
bradford98pruning,word763
bradford98pruning,word806
bradford98pruning,word934
bradford98pruning,word935
bradford98pruning,word94
brandt00task,word1041
brandt00task,word1067
brandt00task,word1141
brandt00task,word1240
brandt00task,word1288
brandt00task,word1575
brandt00task,word1589
brandt00task,word1614
brandt00task,word1619
brandt00task,word1764
brandt00task,word1790
brandt00task,word180
brandt00task,word1875
brandt00task,word1893
brandt00task,word197
brandt00task,word198
brandt00task,word210
brandt00task,word2184
brandt00task,word2187
brandt00task,word2192
brandt00task,word2277
brandt00task,word233
brandt00task,word2336
brandt00task,word2375
brandt00task,word245
brandt00task,word2538
brandt00task,word2564
brandt00task,word2598
brandt00task,word2616
brandt00task,word2741
brandt00task,word301
brandt00task,word3059
brandt00task,word3214
brandt00task,word3360
brandt00task,word3378
brandt00task,word3515
brandt00task,word3524
brandt00task,word355
brandt00task,word3555
brandt00task,word3585
brandt00task,word47
brandt00task,word495
brandt00task,word557
brandt00task,word562
brandt00task,word564
brandt00task,word644
brandt00task,word66
brandt00task,word72
brandt00task,word753
brandt00task,word945
brandt01cryptographic,word1039
brandt01cryptographic,word110
brandt01cryptographic,word1141
brandt01cryptographic,word1151
brandt01cryptographic,word1439
brandt01cryptographic,word1614
brandt01cryptographic,word1790
brandt01cryptographic,word1852
brandt01cryptographic,word1873
brandt01cryptographic,word1875
brandt01cryptographic,word1988
brandt01cryptographic,word201
brandt01cryptographic,word2061
brandt01cryptographic,word210
brandt01cryptographic,word2187
brandt01cryptographic,word2277
brandt01cryptographic,word233
brandt01cryptographic,word2375
brandt01cryptographic,word2538
brandt01cryptographic,word2548
brandt01cryptographic,word2598
brandt01cryptographic,word2687
brandt01cryptographic,word2746
brandt01cryptographic,word281
brandt01cryptographic,word2882
brandt01cryptographic,word2892
brandt01cryptographic,word301
brandt01cryptographic,word3059
brandt01cryptographic,word316
brandt01cryptographic,word3214
brandt01cryptographic,word3364
brandt01cryptographic,word3524
brandt01cryptographic,word355
brandt01cryptographic,word3555
brandt01cryptographic,word3672
brandt01cryptographic,word3692
brandt01cryptographic,word419
brandt01cryptographic,word495
brandt01cryptographic,word560
brandt01cryptographic,word644
brandt01cryptographic,word66
brandt01cryptographic,word683
brandt01cryptographic,word753
brandt01cryptographic,word945
brandt01cryptographic,word965
brazier01automated,word1012
brazier01automated,word1105
brazier01automated,word1131
brazier01automated,word1216
brazier01automated,word14
brazier01automated,word166
brazier01automated,word1734
brazier01automated,word2147
brazier01automated,word2231
brazier01automated,word2259
brazier01automated,word245
brazier01automated,word246
brazier01automated,word2616
brazier01automated,word2917
brazier01automated,word2928
brazier01automated,word30
brazier01automated,word3561
brazier01automated,word3565
brazier01automated,word357
brazier01automated,word3611
brazier01automated,word408
brazier01automated,word45
brazier01automated,word463
brazier01automated,word66
brazier01automated,word7
brazier01automated,word856
brazier01automated,word87
brazier02agent,word1275
brazier02agent,word1417
brazier02agent,word1448
brazier02agent,word1511
brazier02agent,word1527
brazier02agent,word170
brazier02agent,word1843
brazier02agent,word2101
brazier02agent,word2140
brazier02agent,word2231
brazier02agent,word2267
brazier02agent,word2339
brazier02agent,word2491
brazier02agent,word2540
brazier02agent,word2569
brazier02agent,word2577
brazier02agent,word2619
brazier02agent,word2741
brazier02agent,word2827
brazier02agent,word3495
brazier02agent,word357
brazier02agent,word3611
brazier02agent,word3645
brazier02agent,word66
brazier02agent,word809
brazier02agent,word83
bridge98defining,word1047
bridge98defining,word1214
bridge98defining,word1245
bridge98defining,word1516
bridge98defining,word1642
bridge98defining,word1856
bridge98defining,word1928
bridge98defining,word2060
bridge98defining,word2299
bridge98defining,word2400
bridge98defining,word2401
bridge98defining,word2522
bridge98defining,word2540
bridge98defining,word2566
bridge98defining,word2684
bridge98defining,word2736
bridge98defining,word2931
bridge98defining,word2953
bridge98defining,word2975
bridge98defining,word3008
bridge98defining,word3059
bridge98defining,word3118
bridge98defining,word3493
bridge98defining,word362
bridge98defining,word3645
bridge98defining,word419
bridge98defining,word54
bridge98defining,word555
bridge98defining,word699
bridge98defining,word773
bridge98defining,word774
bridge98defining,word940
buffet02adaptive,word1047
buffet02adaptive,word1214
buffet02adaptive,word1221
buffet02adaptive,word1304
buffet02adaptive,word1614
buffet02adaptive,word1620
buffet02adaptive,word166
buffet02adaptive,word1945
buffet02adaptive,word1978
buffet02adaptive,word201
buffet02adaptive,word2014
buffet02adaptive,word2087
buffet02adaptive,word2320
buffet02adaptive,word245
buffet02adaptive,word25
buffet02adaptive,word2516
buffet02adaptive,word2569
buffet02adaptive,word2571
buffet02adaptive,word2595
buffet02adaptive,word287
buffet02adaptive,word2979
buffet02adaptive,word3132
buffet02adaptive,word3214
buffet02adaptive,word3600
buffet02adaptive,word419
buffet02adaptive,word45
buffet02adaptive,word555
buffet02adaptive,word580
buffet02adaptive,word598
buffet02adaptive,word602
buffet02adaptive,word66
buffet02adaptive,word763
buffet02adaptive,word766
buffet02adaptive,word809
buffet02adaptive,word89
buffet02adaptive,word931
bui99invariant,word1041
bui99invariant,word1303
bui99invariant,word1639
bui99invariant,word166
bui99invariant,word167
bui99invariant,word1764
bui99invariant,word2030
bui99invariant,word2281
bui99invariant,word2344
bui99invariant,word2412
bui99invariant,word2540
bui99invariant,word2690
bui99invariant,word2931
bui99invariant,word3337
bui99invariant,word380
bui99invariant,word388
bui99invariant,word445
bui99invariant,word466
bui99invariant,word472
bui99invariant,word580
bui99invariant,word596
bui99invariant,word646
bui99invariant,word808
bui99invariant,word86
burkhard99bdi,word1275
burkhard99bdi,word1308
burkhard99bdi,word1418
burkhard99bdi,word1533
burkhard99bdi,word1547
burkhard99bdi,word1624
burkhard99bdi,word1861
burkhard99bdi,word1982
burkhard99bdi,word2209
burkhard99bdi,word2333
burkhard99bdi,word236
burkhard99bdi,word248
burkhard99bdi,word2487
burkhard99bdi,word2540
burkhard99bdi,word2554
burkhard99bdi,word2569
burkhard99bdi,word2683
burkhard99bdi,word2684
burkhard99bdi,word2734
burkhard99bdi,word278
burkhard99bdi,word2786
burkhard99bdi,word3108
burkhard99bdi,word3278
burkhard99bdi,word3528
burkhard99bdi,word3594
burkhard99bdi,word3645
burkhard99bdi,word386
burkhard99bdi,word593
burkhard99bdi,word644
burkhard99bdi,word66
burkhard99bdi,word766
burkhard99bdi,word783
burkhard99bdi,word809
burkhard99bdi,word856
burkhard99bdi,word882
burkhard99bdi,word985
bush01styx,word1009
bush01styx,word17
bush01styx,word170
bush01styx,word180
bush01styx,word19
bush01styx,word2025
bush01styx,word2087
bush01styx,word227
bush01styx,word2279
bush01styx,word2296
bush01styx,word2343
bush01styx,word2549
bush01styx,word2585
bush01styx,word2686
bush01styx,word3017
bush01styx,word3102
bush01styx,word579
bush01styx,word66
bush01styx,word68
bush01styx,word700
bush01styx,word817
bush01styx,word891
bush01styx,word996
cabri01engineering,word1295
cabri01engineering,word1505
cabri01engineering,word1591
cabri01engineering,word1624
cabri01engineering,word1625
cabri01engineering,word1635
cabri01engineering,word1663
cabri01engineering,word169
cabri01engineering,word170
cabri01engineering,word1885
cabri01engineering,word1891
cabri01engineering,word1985
cabri01engineering,word2140
cabri01engineering,word2144
cabri01engineering,word23
cabri01engineering,word2420
cabri01engineering,word248
cabri01engineering,word2497
cabri01engineering,word2516
cabri01engineering,word2569
cabri01engineering,word2719
cabri01engineering,word2741
cabri01engineering,word2746
cabri01engineering,word3017
cabri01engineering,word3206
cabri01engineering,word3317
cabri01engineering,word3439
cabri01engineering,word3692
cabri01engineering,word389
cabri01engineering,word406
cabri01engineering,word55
cabri01engineering,word602
cabri01engineering,word630
cabri01engineering,word646
cabri01engineering,word66
cabri01engineering,word799
cabri01engineering,word809
cabri01engineering,word817
cabri01engineering,word918
cabri01engineering,word996
cardie99integrating,word103
cardie99integrating,word1132
cardie99integrating,word1303
cardie99integrating,word1365
cardie99integrating,word1446
cardie99integrating,word1472
cardie99integrating,word1598
cardie99integrating,word1612
cardie99integrating,word1798
cardie99integrating,word1843
cardie99integrating,word1869
cardie99integrating,word1916
cardie99integrating,word1969
cardie99integrating,word2217
cardie99integrating,word2571
cardie99integrating,word2614
cardie99integrating,word271
cardie99integrating,word2737
cardie99integrating,word2900
cardie99integrating,word2931
cardie99integrating,word2953
cardie99integrating,word2977
cardie99integrating,word3214
cardie99integrating,word411
cardie99integrating,word419
cardie99integrating,word506
cardie99integrating,word540
cardie99integrating,word620
cardie99integrating,word651
cardie99integrating,word950
carreras01hybrid,word1032
carreras01hybrid,word1131
carreras01hybrid,word1392
carreras01hybrid,word1478
carreras01hybrid,word1517
carreras01hybrid,word1654
carreras01hybrid,word170
carreras01hybrid,word178
carreras01hybrid,word1869
carreras01hybrid,word2002
carreras01hybrid,word2086
carreras01hybrid,word2149
carreras01hybrid,word2322
carreras01hybrid,word2331
carreras01hybrid,word2595
carreras01hybrid,word2716
carreras01hybrid,word2788
carreras01hybrid,word2813
carreras01hybrid,word287
carreras01hybrid,word3206
carreras01hybrid,word3332
carreras01hybrid,word3398
carreras01hybrid,word3468
carreras01hybrid,word55
carreras01hybrid,word575
carreras01hybrid,word638
carreras01hybrid,word644
carreras01hybrid,word646
carreras01hybrid,word792
carreras01hybrid,word954
casillas00improving,word1032
casillas00improving,word1132
casillas00improving,word1173
casillas00improving,word1240
casillas00improving,word1252
casillas00improving,word1253
casillas00improving,word1556
casillas00improving,word1577
casillas00improving,word1620
casillas00improving,word1627
casillas00improving,word1651
casillas00improving,word169
casillas00improving,word1764
casillas00improving,word1798
casillas00improving,word180
casillas00improving,word1869
casillas00improving,word1916
casillas00improving,word1937
casillas00improving,word1985
casillas00improving,word2086
casillas00improving,word2144
casillas00improving,word2284
casillas00improving,word2297
casillas00improving,word2485
casillas00improving,word25
casillas00improving,word2569
casillas00improving,word2571
casillas00improving,word2616
casillas00improving,word2684
casillas00improving,word2729
casillas00improving,word2792
casillas00improving,word2819
casillas00improving,word3036
casillas00improving,word3227
casillas00improving,word3261
casillas00improving,word3423
casillas00improving,word3569
casillas00improving,word469
casillas00improving,word590
casillas00improving,word602
casillas00improving,word614
casillas00improving,word644
casillas00improving,word649
casillas00improving,word807
casillas00improving,word817
cicirello01wasp,word1153
cicirello01wasp,word1155
cicirello01wasp,word1256
cicirello01wasp,word1302
cicirello01wasp,word1566
cicirello01wasp,word1624
cicirello01wasp,word170
cicirello01wasp,word1741
cicirello01wasp,word1932
cicirello01wasp,word1997
cicirello01wasp,word2237
cicirello01wasp,word227
cicirello01wasp,word229
cicirello01wasp,word2311
cicirello01wasp,word2328
cicirello01wasp,word248
cicirello01wasp,word2499
cicirello01wasp,word2542
cicirello01wasp,word2569
cicirello01wasp,word2616
cicirello01wasp,word2687
cicirello01wasp,word2788
cicirello01wasp,word2858
cicirello01wasp,word2901
cicirello01wasp,word3005
cicirello01wasp,word3048
cicirello01wasp,word3102
cicirello01wasp,word33
cicirello01wasp,word3456
cicirello01wasp,word3532
cicirello01wasp,word3672
cicirello01wasp,word533
cicirello01wasp,word602
cicirello01wasp,word604
cicirello01wasp,word638
cicirello01wasp,word646
cicirello01wasp,word66
consortium00corporate,word1039
consortium00corporate,word1187
consortium00corporate,word1211
consortium00corporate,word1600
consortium00corporate,word1612
consortium00corporate,word1619
consortium00corporate,word1893
consortium00corporate,word1985
consortium00corporate,word2072
consortium00corporate,word2087
consortium00corporate,word2183
consortium00corporate,word2258
consortium00corporate,word2320
consortium00corporate,word2446
consortium00corporate,word2462
consortium00corporate,word2491
consortium00corporate,word2494
consortium00corporate,word2581
consortium00corporate,word2742
consortium00corporate,word2751
consortium00corporate,word2802
consortium00corporate,word2931
consortium00corporate,word3229
consortium00corporate,word3473
consortium00corporate,word54
consortium00corporate,word652
consortium00corporate,word66
consortium00corporate,word817
consortium00corporate,word83
consortium00corporate,word88
consortium00corporate,word89
consortium00corporate,word922
cox96introspective,word103
cox96introspective,word1039
cox96introspective,word1111
cox96introspective,word1159
cox96introspective,word1285
cox96introspective,word134
cox96introspective,word1547
cox96introspective,word1607
cox96introspective,word171
cox96introspective,word1869
cox96introspective,word1969
cox96introspective,word2094
cox96introspective,word2400
cox96introspective,word2457
cox96introspective,word2564
cox96introspective,word2684
cox96introspective,word2900
cox96introspective,word2920
cox96introspective,word2992
cox96introspective,word3214
cox96introspective,word3233
cox96introspective,word3273
cox96introspective,word3379
cox96introspective,word3653
cox96introspective,word446
cox96introspective,word548
cox96introspective,word621
cox96introspective,word809
cox96introspective,word82
cox96introspective,word862
cox96introspective,word88
crabbe01goal,word1012
crabbe01goal,word1111
crabbe01goal,word1117
crabbe01goal,word1226
crabbe01goal,word1313
crabbe01goal,word170
crabbe01goal,word178
crabbe01goal,word1869
crabbe01goal,word2094
crabbe01goal,word2192
crabbe01goal,word2240
crabbe01goal,word2242
crabbe01goal,word2336
crabbe01goal,word254
crabbe01goal,word2540
crabbe01goal,word2716
crabbe01goal,word287
crabbe01goal,word2953
crabbe01goal,word3145
crabbe01goal,word3214
crabbe01goal,word45
crabbe01goal,word610
crabbe01goal,word66
crabbe01goal,word845
crabbe01goal,word985
david01agentbased,word131
david01agentbased,word1355
david01agentbased,word1679
david01agentbased,word1983
david01agentbased,word2186
david01agentbased,word2192
david01agentbased,word2293
david01agentbased,word2416
david01agentbased,word2485
david01agentbased,word2522
david01agentbased,word2531
david01agentbased,word2571
david01agentbased,word2792
david01agentbased,word289
david01agentbased,word2983
david01agentbased,word3014
david01agentbased,word3116
david01agentbased,word3123
david01agentbased,word350
david01agentbased,word3515
david01agentbased,word40
david01agentbased,word409
david01agentbased,word446
david01agentbased,word537
david01agentbased,word540
david01agentbased,word621
david01agentbased,word66
david01agentbased,word740
david01agentbased,word763
david01agentbased,word999
debenham99multiagent,word1032
debenham99multiagent,word1077
debenham99multiagent,word1275
debenham99multiagent,word1313
debenham99multiagent,word1446
debenham99multiagent,word1478
debenham99multiagent,word1597
debenham99multiagent,word1614
debenham99multiagent,word1624
debenham99multiagent,word167
debenham99multiagent,word169
debenham99multiagent,word1719
debenham99multiagent,word178
debenham99multiagent,word1798
debenham99multiagent,word1861
debenham99multiagent,word1985
debenham99multiagent,word201
debenham99multiagent,word2186
debenham99multiagent,word231
debenham99multiagent,word2375
debenham99multiagent,word2487
debenham99multiagent,word2569
debenham99multiagent,word2571
debenham99multiagent,word278
debenham99multiagent,word3012
debenham99multiagent,word3078
debenham99multiagent,word3192
debenham99multiagent,word3404
debenham99multiagent,word3530
debenham99multiagent,word387
debenham99multiagent,word402
debenham99multiagent,word602
debenham99multiagent,word647
debenham99multiagent,word66
debenham99multiagent,word760
debenham99multiagent,word817
debenham99multiagent,word976
decker95environment,word1012
decker95environment,word123
decker95environment,word1240
decker95environment,word132
decker95environment,word1607
decker95environment,word1719
decker95environment,word1765
decker95environment,word1889
decker95environment,word2031
decker95environment,word2061
decker95environment,word2070
decker95environment,word2413
decker95environment,word2453
decker95environment,word2457
decker95environment,word2504
decker95environment,word2616
decker95environment,word3273
decker95environment,word3411
decker95environment,word3448
decker95environment,word3525
decker95environment,word416
decker95environment,word444
decker95environment,word541
decker95environment,word563
decker95environment,word646
decker95environment,word764
decker95environment,word809
decker95environment,word845
defalco98optimizing,word103
defalco98optimizing,word1055
defalco98optimizing,word1103
defalco98optimizing,word1277
defalco98optimizing,word1642
defalco98optimizing,word170
defalco98optimizing,word171
defalco98optimizing,word1741
defalco98optimizing,word2144
defalco98optimizing,word2240
defalco98optimizing,word2242
defalco98optimizing,word2331
defalco98optimizing,word2400
defalco98optimizing,word2532
defalco98optimizing,word2924
defalco98optimizing,word3016
defalco98optimizing,word3278
defalco98optimizing,word3289
defalco98optimizing,word3648
defalco98optimizing,word535
defalco98optimizing,word602
defalco98optimizing,word614
defalco98optimizing,word753
defalco98optimizing,word787
defalco98optimizing,word809
defalco98optimizing,word950
degeratu01latencydependent,word1055
degeratu01latencydependent,word1056
degeratu01latencydependent,word1156
degeratu01latencydependent,word1169
degeratu01latencydependent,word1267
degeratu01latencydependent,word1270
